0, 1682497521998, 0, 0, 780, 0, 730, 0, 0, 0, 0, 0, 0, 0, 0, 1,0, 0
1, 1682497521998, 0, 0, 570, 0, 1188, 0, 0, 0, 0, 0, 0, 0, 0, 1,0, 0
2, 1682497521998, 0, 0, 1293, 0, 685, 0, 0, 0, 0, 0, 0, 0, 0, 1,0, 0
3, 1682497521998, 0, 0, 1320, 0, 1000, 0, 0, 0, 0, 0, 0, 0, 0, 1,0, 0
0, 1682497522012, 0, 0, 780, 0, 730, 0, 0, 0, 0, 0, 0, 0, 0, 1,0, 0
1, 1682497522012, 0, 0, 570, 0, 1188, 0, 0, 0, 0, 0, 0, 0, 0, 1,0, 0
2, 1682497522012, 0, 0, 1293, 0, 685, 0, 0, 0, 0, 0, 0, 0, 0, 1,0, 0
3, 1682497522012, 0, 0, 1320, 0, 1000, 0, 0, 0, 0, 0, 0, 0, 0, 1,0, 0
0, 1682497522023, 0, 0, 780, 0, 730, 0, 0, 0, 0, 0, 1, 0, 1, 1,0, 0
1, 1682497522023, 0, 0, 570, 0, 1188, 0, 0, 0, 0, 0, 2, 0, 1, 1,0, 0
2, 1682497522023, 0, 0, 1293, 0, 685, 0, 0, 0, 0, 0, 0, 0, 1, 1,0, 0
3, 1682497522023, 0, 0, 1320, 0, 1000, 0, 0, 0, 0, 0, 1, 0, 1, 1,0, 0
0, 1682497522034, 0, 0, 780, 0, 730, 0, 0, 0, 0, 0, 1, 0, 1, 1,0, 0
1, 1682497522034, 0, 0, 570, 0, 1188, 0, 0, 0, 0, 0, 2, 0, 1, 1,0, 0
2, 1682497522034, 0, 0, 1293, 0, 685, 0, 0, 0, 0, 0, 0, 0, 1, 1,0, 0
3, 1682497522034, 0, 0, 1320, 0, 1000, 0, 0, 0, 0, 0, 1, 0, 1, 1,0, 0
0, 1682497522045, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 1, 0, 1, 1,0, 0
1, 1682497522045, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 1, 1,0, 0
2, 1682497522045, 0, 0, 1293, 0, 685, 0, 0, 0, 0, 0, 0, 0, 1, 1,0, 0
3, 1682497522045, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 1, 0, 1, 1,0, 0
0, 1682497522056, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 1, 0, 1, 1,0, 0
1, 1682497522056, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 1, 1,0, 0
2, 1682497522056, 0, 0, 1293, 0, 685, 0, 0, 0, 0, 0, 0, 0, 1, 1,0, 0
3, 1682497522056, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 1, 0, 1, 1,0, 0
0, 1682497522067, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 1, 0, 1, 1,0, 0
1, 1682497522067, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 1, 1,0, 0
2, 1682497522067, 0, 0, 1293, 0, 685, 0, 0, 0, 0, 0, 0, 0, 1, 1,0, 0
3, 1682497522067, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 1, 0, 1, 1,0, 0
0, 1682497522078, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 1, 0, 1, 1,0, 0
1, 1682497522078, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 1, 1,0, 0
2, 1682497522078, 0, 0, 1293, 0, 685, 0, 0, 0, 0, 0, 0, 0, 1, 1,0, 0
3, 1682497522078, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 1, 0, 1, 1,0, 0
1, 1682497522089, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 1, 1,0, 0
2, 1682497522089, 0, 0, 1293, 0, 685, 0, 0, 0, 0, 0, 0, 0, 1, 1,0, 0
3, 1682497522089, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 1, 0, 1, 1,0, 0
0, 1682497522100, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 1, 0, 1, 1,0, 0
1, 1682497522100, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 1, 1,0, 0
2, 1682497522100, 0, 0, 1293, 0, 685, 0, 0, 0, 0, 0, 0, 0, 1, 1,0, 0
3, 1682497522100, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 1, 0, 1, 1,0, 0
0, 1682497522111, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 1, 0, 1, 1,0, 0
1, 1682497522111, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 1, 1,0, 0
2, 1682497522111, 0, 0, 1293, 0, 685, 0, 0, 0, 0, 0, 0, 0, 1, 1,0, 0
3, 1682497522111, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 1, 0, 1, 1,0, 0
0, 1682497522122, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 1, 0, 1, 1,0, 0
1, 1682497522122, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 1, 1,0, 0
2, 1682497522122, 0, 0, 1293, 0, 685, 0, 0, 0, 0, 0, 0, 0, 1, 1,0, 0
3, 1682497522122, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 1, 0, 1, 1,0, 0
2, 1682497522133, 0, 0, 1293, 0, 685, 0, 0, 0, 0, 0, 0, 0, 1, 1,0, 0
3, 1682497522133, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 1, 0, 1, 1,0, 0
0, 1682497522144, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 1, 0, 1, 1,0, 0
1, 1682497522144, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 1, 1,0, 0
2, 1682497522144, 0, 0, 1293, 0, 685, 0, 0, 0, 0, 0, 0, 0, 1, 1,0, 0
3, 1682497522144, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 1, 0, 1, 1,0, 0
0, 1682497522155, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 1, 0, 1, 1,0, 0
1, 1682497522155, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2, 0, 1, 1,0, 0
