0, 1682520150933, 0, 0, 780, 0, 730, 0, 0, 0, 0, 0, 0, 0, 0, 1,0, 0
1, 1682520150933, 0, 0, 570, 0, 1188, 0, 0, 0, 0, 0, 0, 0, 0, 1,0, 0
2, 1682520150933, 0, 0, 1320, 0, 1000, 0, 0, 0, 0, 0, 0, 0, 0, 1,0, 0
3, 1682520150933, 0, 0, 1293, 0, 685, 0, 0, 0, 0, 0, 0, 0, 0, 1,0, 0
0, 1682520150944, 0, 0, 780, 0, 730, 0, 0, 0, 0, 0, 0, 0, 0, 1,0, 0
1, 1682520150944, 0, 0, 570, 0, 1188, 0, 0, 0, 0, 0, 0, 0, 0, 1,0, 0
2, 1682520150944, 0, 0, 1320, 0, 1000, 0, 0, 0, 0, 0, 0, 0, 0, 1,0, 0
3, 1682520150944, 0, 0, 1293, 0, 685, 0, 0, 0, 0, 0, 0, 0, 0, 1,0, 0
3, 1682520150958, 0, 0, 1293, 0, 685, 0, 0, 0, 0, 0, 0, 0, 0, 1,0, 0
0, 1682520150969, 0, 0, 780, 0, 730, 0, 0, 0, 0, 0, 0, 0, 0, 1,0, 0
1, 1682520150969, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 0, 0, 0, 1,0, 0
2, 1682520150969, 0, 0, 1320, 0, 1000, 0, 0, 0, 0, 0, 0, 0, 0, 1,0, 0
3, 1682520150969, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 0, 0, 0, 1,0, 0
0, 1682520150980, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 0, 0, 4, 1,0, 0
1, 1682520150980, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 0, 0, 4, 1,0, 0
2, 1682520150980, 0, 0, 1320, 0, 1000, 0, 0, 0, 0, 0, 0, 0, 4, 1,0, 0
3, 1682520150980, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 0, 0, 4, 1,0, 0
0, 1682520150991, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
1, 1682520150991, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
2, 1682520150991, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
3, 1682520150991, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
0, 1682520151002, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
1, 1682520151002, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
2, 1682520151002, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
3, 1682520151002, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
0, 1682520151013, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
1, 1682520151013, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
2, 1682520151013, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
3, 1682520151013, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
0, 1682520151024, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
1, 1682520151024, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
2, 1682520151024, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
3, 1682520151024, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
0, 1682520151035, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
1, 1682520151035, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
2, 1682520151035, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
3, 1682520151035, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
0, 1682520151046, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
1, 1682520151046, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
2, 1682520151046, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
3, 1682520151046, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
0, 1682520151057, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
1, 1682520151057, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
2, 1682520151057, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
3, 1682520151057, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
0, 1682520151068, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
1, 1682520151068, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
2, 1682520151068, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
3, 1682520151068, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
0, 1682520151079, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
1, 1682520151079, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
2, 1682520151079, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
3, 1682520151079, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
0, 1682520151090, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
1, 1682520151090, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
2, 1682520151090, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
3, 1682520151090, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
0, 1682520151101, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
1, 1682520151101, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
2, 1682520151101, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
3, 1682520151101, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
0, 1682520151118, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
1, 1682520151118, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
2, 1682520151118, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
3, 1682520151118, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
0, 1682520151129, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
1, 1682520151129, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
2, 1682520151129, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
3, 1682520151129, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
0, 1682520151140, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
1, 1682520151140, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
2, 1682520151140, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
3, 1682520151140, 0, 0, 1293, 1293, 685, 685, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
0, 1682520151151, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
1, 1682520151151, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
2, 1682520151151, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 0, 0, 9, 1,0, 0
