1, 1681731236594, 0, 0, 570, 0, 1188, 0, 0, 0, 0, 0, 1
2, 1681731236594, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 1
2, 1681731236600, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 1
0, 1681731236606, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 1
1, 1681731236606, 0, 0, 570, 0, 1188, 0, 0, 0, 0, 0, 1
2, 1681731236606, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 1
0, 1681731236607, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 1
1, 1681731236607, 0, 0, 570, 0, 1188, 0, 0, 0, 0, 0, 1
2, 1681731236607, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 1
0, 1681731236613, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 1
1, 1681731236613, 0, 0, 570, 0, 1188, 0, 0, 0, 0, 0, 1
2, 1681731236613, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 1
0, 1681731236619, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 1
1, 1681731236619, 0, 0, 570, 0, 1188, 0, 0, 0, 0, 0, 1
2, 1681731236619, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 1
0, 1681731236625, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 1
1, 1681731236625, 0, 0, 570, 0, 1188, 0, 0, 0, 0, 0, 1
2, 1681731236625, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 1
0, 1681731236631, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 1
1, 1681731236631, 0, 0, 570, 0, 1188, 0, 0, 0, 0, 0, 1
2, 1681731236631, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 1
0, 1681731236637, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 1
1, 1681731236637, 0, 0, 570, 0, 1188, 0, 0, 0, 0, 0, 1
2, 1681731236637, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 1
0, 1681731236643, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 1
1, 1681731236643, 0, 0, 570, 0, 1188, 0, 0, 0, 0, 0, 1
2, 1681731236643, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 1
0, 1681731236645, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 1
1, 1681731236645, 0, 0, 570, 0, 1188, 0, 0, 0, 0, 0, 1
2, 1681731236645, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 1
0, 1681731236651, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 1
1, 1681731236651, 0, 0, 570, 0, 1188, 0, 0, 0, 0, 0, 1
2, 1681731236651, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 1
0, 1681731236657, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236657, 0, 0, 570, 0, 1188, 0, 0, 0, 0, 0, 2
2, 1681731236657, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236663, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236663, 0, 0, 570, 0, 1188, 0, 0, 0, 0, 0, 2
2, 1681731236663, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236669, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236669, 0, 0, 570, 0, 1188, 0, 0, 0, 0, 0, 2
2, 1681731236669, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236675, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236675, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236675, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236681, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236681, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236681, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236687, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236687, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236687, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236691, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236691, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236691, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236697, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236697, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236697, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236703, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236703, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236703, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236709, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236709, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236709, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236715, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236715, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236715, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236721, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236721, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236721, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236727, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236727, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236727, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236733, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236733, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236733, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236737, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236737, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236737, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236743, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236743, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236743, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236749, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236749, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236749, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236755, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236755, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236755, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236761, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236761, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236761, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236767, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236767, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236767, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236773, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236773, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236773, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236779, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236779, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236779, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236785, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236785, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236785, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236791, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236791, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236791, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236797, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236797, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236797, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236803, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236803, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236803, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236809, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236809, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236809, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
1, 1681731236815, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236815, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236821, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236821, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236821, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236827, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236827, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236827, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236827, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236827, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236827, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236833, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236833, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236833, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236839, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236839, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236839, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236845, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236845, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236845, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236851, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236851, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236851, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236857, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236857, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236857, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236863, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236863, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236863, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236869, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236869, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236869, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236870, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236870, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236870, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236876, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236876, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236876, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236882, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236882, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236882, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236888, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236888, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236888, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236894, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236894, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236894, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
1, 1681731236900, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236900, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236906, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236906, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236906, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236907, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236907, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236907, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236913, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236913, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236913, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236919, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236919, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236919, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236925, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236925, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236925, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236931, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236931, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236931, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236937, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236937, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236937, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236943, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236943, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 2
2, 1681731236943, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 2
0, 1681731236949, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 2
1, 1681731236949, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 3
2, 1681731236949, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 3
0, 1681731236949, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 3
1, 1681731236949, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 3
2, 1681731236949, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 3
0, 1681731236957, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 3
1, 1681731236957, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 4
2, 1681731236957, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 4
0, 1681731236963, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 4
1, 1681731236963, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 4
2, 1681731236963, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 4
0, 1681731236972, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 4
1, 1681731236972, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 4
2, 1681731236972, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 4
0, 1681731236978, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 4
1, 1681731236978, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 4
2, 1681731236978, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 4
0, 1681731236984, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 4
1, 1681731236984, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 4
2, 1681731236984, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 4
0, 1681731236990, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 4
1, 1681731236990, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 4
2, 1681731236990, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 4
0, 1681731236994, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 4
1, 1681731236994, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 4
2, 1681731236994, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 4
0, 1681731237000, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 4
1, 1681731237000, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 4
2, 1681731237000, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 4
2, 1681731237008, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 4
0, 1681731237016, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 4
1, 1681731237016, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 4
2, 1681731237016, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 4
0, 1681731237022, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 4
1, 1681731237022, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 4
2, 1681731237022, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 4
0, 1681731237028, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 4
1, 1681731237028, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 4
2, 1681731237028, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 4
0, 1681731237034, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 4
1, 1681731237034, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 4
2, 1681731237034, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 4
0, 1681731237034, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 4
1, 1681731237034, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 4
2, 1681731237034, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 4
0, 1681731237040, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 4
1, 1681731237040, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 4
2, 1681731237040, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 4
0, 1681731237047, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 4
1, 1681731237047, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 4
2, 1681731237047, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 4
0, 1681731237053, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 4
1, 1681731237053, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 4
2, 1681731237053, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 4
0, 1681731237059, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 4
1, 1681731237059, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 4
2, 1681731237059, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 4
0, 1681731237071, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 4
1, 1681731237071, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 12
2, 1681731237071, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 12
0, 1681731237077, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 12
1, 1681731237077, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 12
2, 1681731237077, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 12
0, 1681731237079, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 12
1, 1681731237079, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 12
2, 1681731237079, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 12
0, 1681731237085, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 12
1, 1681731237085, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 12
2, 1681731237085, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 12
0, 1681731237091, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 12
1, 1681731237091, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 12
2, 1681731237091, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 12
0, 1681731237097, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 12
1, 1681731237097, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 12
2, 1681731237097, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 12
0, 1681731237103, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 12
1, 1681731237103, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 12
2, 1681731237103, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 12
0, 1681731237109, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 12
1, 1681731237109, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 12
2, 1681731237109, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 12
0, 1681731237116, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 12
1, 1681731237116, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 12
2, 1681731237116, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 12
1, 1681731237120, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 12
2, 1681731237121, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 12
0, 1681731237127, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 12
1, 1681731237127, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 12
2, 1681731237127, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 12
0, 1681731237133, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 12
1, 1681731237133, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 12
2, 1681731237133, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 12
0, 1681731237139, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 12
1, 1681731237139, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 12
2, 1681731237139, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 12
0, 1681731237145, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 12
1, 1681731237145, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 12
2, 1681731237145, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 12
0, 1681731237151, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 12
1, 1681731237151, 0, 0, 570, 570, 1188, 1188, 0, 0, 0, 0, 12
2, 1681731237151, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 0, 0, 12
0, 1681731237157, 0, 0, 780, 780, 730, 730, 0, 0, 0, 0, 12
