0, 1681830015136, 0, 0, 780, 0, 730, 0, 0, 0, 4.68632e-310, 0, 0, 0, 0
1, 1681830015136, 0, 0, 570, 0, 1188, 0, 0, 0, 4.68632e-310, 0, 0, 0, 0
2, 1681830015136, 0, 0, 1320, 0, 1000, 0, 0, 0, 4.68632e-310, 0, 0, 0, 0
0, 1681830015142, 0, 0, 780, 0, 730, 0, 0, 0, 4.68632e-310, 0, 0, 0, 0
1, 1681830015142, 0, 0, 570, 0, 1188, 0, 0, 0, 4.68632e-310, 0, 0, 0, 0
2, 1681830015142, 0, 0, 1320, 0, 1000, 0, 0, 0, 4.68632e-310, 0, 0, 0, 0
0, 1681830015148, 0, 0, 780, 0, 730, 0, 0, 0, 4.68632e-310, 0, 0, 0, 0
1, 1681830015148, 0, 0, 570, 0, 1188, 0, 0, 0, 4.68632e-310, 0, 0, 0, 0
2, 1681830015148, 0, 0, 1320, 0, 1000, 0, 0, 0, 4.68632e-310, 0, 0, 0, 0
0, 1681830015154, 0, 0, 780, 0, 730, 0, 0, 0, 4.68632e-310, 0, 0, 0, 0
1, 1681830015154, 0, 0, 570, 0, 1188, 0, 0, 0, 4.68632e-310, 0, 0, 0, 0
2, 1681830015154, 0, 0, 1320, 0, 1000, 0, 0, 0, 4.68632e-310, 0, 0, 0, 0
0, 1681830015163, 0, 0, 780, 0, 730, 0, 0, 0, 4.68632e-310, 0, 0, 0, 0
1, 1681830015163, 0, 0, 570, 0, 1188, 0, 0, 0, 4.68632e-310, 0, 0, 0, 0
2, 1681830015163, 0, 0, 1320, 0, 1000, 0, 0, 0, 4.68632e-310, 0, 0, 0, 0
0, 1681830015169, 0, 0, 780, 0, 730, 0, 0, 0, 4.68632e-310, 0, 0, 0, 0
1, 1681830015169, 0, 0, 570, 0, 1188, 0, 0, 0, 4.68632e-310, 0, 0, 0, 0
2, 1681830015169, 0, 0, 1320, 0, 1000, 0, 0, 0, 4.68632e-310, 0, 0, 0, 0
0, 1681830015175, 0, 0, 780, 0, 730, 0, 0, 0, 4.68632e-310, 0, 0, 0, 0
1, 1681830015175, 0, 0, 570, 0, 1188, 0, 0, 0, 4.68632e-310, 0, 0, 0, 0
2, 1681830015175, 0, 0, 1320, 0, 1000, 0, 0, 0, 4.68632e-310, 0, 0, 0, 0
0, 1681830015181, 0, 0, 780, 0, 730, 0, 0, 0, 4.68632e-310, 0, 0, 0, 0
1, 1681830015181, 0, 0, 570, 0, 1188, 0, 0, 0, 4.68632e-310, 0, 0, 0, 0
2, 1681830015181, 0, 0, 1320, 0, 1000, 0, 0, 0, 4.68632e-310, 0, 0, 0, 0
0, 1681830015184, 0, 0, 780, 0, 730, 0, 0, 0, 4.68632e-310, 0, 0, 0, 0
1, 1681830015184, 0, 0, 570, 0, 1188, 0, 0, 0, 4.68632e-310, 0, 0, 0, 0
2, 1681830015184, 0, 0, 1320, 0, 1000, 0, 0, 0, 4.68632e-310, 0, 0, 0, 0
0, 1681830015190, 0, 0, 780, 0, 730, 0, 0, 0, 4.68632e-310, 0, 0, 0, 0
1, 1681830015190, 0, 0, 570, 0, 1188, 0, 0, 0, 4.68632e-310, 0, 0, 0, 0
2, 1681830015190, 0, 0, 1320, 0, 1000, 0, 0, 0, 4.68632e-310, 0, 0, 0, 0
0, 1681830015196, 0, 0, 780, 0, 730, 0, 0, 0, 4.68632e-310, 0, 0, 0, 0
1, 1681830015196, 0, 0, 570, 0, 1188, 0, 0, 0, 4.68632e-310, 0, 0, 0, 0
2, 1681830015196, 0, 0, 1320, 0, 1000, 0, 0, 0, 4.68632e-310, 0, 0, 0, 0
0, 1681830015202, 0, 0, 780, 0, 730, 0, 0, 0, 4.68632e-310, 0, 0, 0, 0
1, 1681830015202, 0, 0, 570, 0, 1188, 0, 0, 0, 4.68632e-310, 0, 0, 0, 0
2, 1681830015202, 0, 0, 1320, 0, 1000, 0, 0, 0, 4.68632e-310, 0, 0, 0, 0
0, 1681830015208, 0, 0, 780, 0, 730, 0, 0, 0, 4.68632e-310, 0, 0, 0, 0
1, 1681830015208, 0, 0, 570, 0, 1188, 0, 0, 0, 4.68632e-310, 0, 0, 0, 0
2, 1681830015208, 0, 0, 1320, 0, 1000, 0, 0, 0, 4.68632e-310, 0, 0, 0, 0
0, 1681830015214, 0, 0, 780, 0, 730, 0, 0, 0, 4.68632e-310, 0, 0, 0, 1
1, 1681830015214, 0, 0, 570, 0, 1188, 0, 0, 0, 4.68632e-310, 0, 0, 0, 1
2, 1681830015214, 0, 0, 1320, 0, 1000, 0, 0, 0, 4.68632e-310, 0, 0, 0, 1
0, 1681830015220, 0, 0, 780, 0, 730, 0, 0, 0, 4.68632e-310, 0, 0, 0, 1
1, 1681830015220, 0, 0, 570, 0, 1188, 0, 0, 0, 4.68632e-310, 0, 0, 0, 1
2, 1681830015220, 0, 0, 1320, 0, 1000, 0, 0, 0, 4.68632e-310, 0, 0, 0, 1
0, 1681830015226, 0, 0, 780, 0, 730, 0, 0, 0, 4.68632e-310, 0, 0, 0, 1
1, 1681830015226, 0, 0, 570, 0, 1188, 0, 0, 0, 4.68632e-310, 0, 0, 0, 1
2, 1681830015226, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 4.68632e-310, 0, 0, 0, 1
0, 1681830015232, 0, 0, 780, 0, 730, 0, 0, 0, 4.68632e-310, 0, 0, 0, 1
1, 1681830015232, 0, 0, 570, 0, 1188, 0, 0, 0, 4.68632e-310, 0, 0, 0, 1
2, 1681830015232, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 4.68632e-310, 0, 0, 0, 1
0, 1681830015238, 0, 0, 780, 0, 730, 0, 0, 0, 4.68632e-310, 0, 0, 0, 1
1, 1681830015238, 0, 0, 570, 0, 1188, 0, 0, 0, 4.68632e-310, 0, 0, 0, 1
2, 1681830015238, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 4.68632e-310, 0, 0, 0, 1
0, 1681830015244, 0, 0, 780, 0, 730, 0, 0, 0, 4.68632e-310, 0, 0, 0, 1
1, 1681830015244, 0, 0, 570, 0, 1188, 0, 0, 0, 4.68632e-310, 0, 0, 0, 1
2, 1681830015244, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 4.68632e-310, 0, 0, 0, 1
0, 1681830015247, 0, 0, 780, 0, 730, 0, 0, 0, 4.68632e-310, 0, 0, 0, 1
1, 1681830015247, 0, 0, 570, 0, 1188, 0, 0, 0, 4.68632e-310, 0, 0, 0, 1
2, 1681830015247, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 4.68632e-310, 0, 0, 0, 1
2, 1681830015253, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 4.68632e-310, 0, 0, 0, 1
0, 1681830015259, 0, 0, 780, 0, 730, 0, 0, 0, 4.68632e-310, 0, 0, 0, 1
1, 1681830015259, 0, 0, 570, 0, 1188, 0, 0, 0, 4.68632e-310, 0, 0, 0, 1
2, 1681830015259, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 4.68632e-310, 0, 0, 0, 1
0, 1681830015265, 0, 0, 780, 0, 730, 0, 0, 0, 4.68632e-310, 0, 0, 0, 1
1, 1681830015265, 0, 0, 570, 0, 1188, 0, 0, 0, 4.68632e-310, 0, 0, 0, 1
2, 1681830015265, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 4.68632e-310, 0, 0, 0, 1
0, 1681830015272, 0, 0, 780, 0, 730, 0, 0, 0, 4.68632e-310, 0, 0, 0, 1
1, 1681830015272, 0, 0, 570, 0, 1188, 0, 0, 0, 4.68632e-310, 0, 0, 0, 5
2, 1681830015272, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 4.68632e-310, 0, 0, 0, 5
0, 1681830015278, 0, 0, 780, 780, 730, 730, 0, 0, 4.68632e-310, 0, 0, 0, 5
1, 1681830015278, 0, 0, 570, 0, 1188, 0, 0, 0, 4.68632e-310, 0, 0, 0, 5
2, 1681830015278, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 4.68632e-310, 0, 0, 0, 5
0, 1681830015284, 0, 0, 780, 780, 730, 730, 0, 0, 4.68632e-310, 0, 0, 0, 5
1, 1681830015284, 0, 0, 570, 0, 1188, 0, 0, 0, 4.68632e-310, 0, 0, 0, 5
2, 1681830015284, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 4.68632e-310, 0, 0, 0, 5
0, 1681830015290, 0, 0, 780, 780, 730, 730, 0, 0, 4.68632e-310, 0, 0, 0, 5
1, 1681830015290, 0, 0, 570, 0, 1188, 0, 0, 0, 4.68632e-310, 0, 0, 0, 5
2, 1681830015290, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 4.68632e-310, 0, 0, 0, 5
0, 1681830015296, 0, 0, 780, 780, 730, 730, 0, 0, 4.68632e-310, 0, 0, 0, 5
1, 1681830015296, 0, 0, 570, 0, 1188, 0, 0, 0, 4.68632e-310, 0, 0, 0, 5
2, 1681830015296, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 4.68632e-310, 0, 0, 0, 5
0, 1681830015301, 0, 0, 780, 780, 730, 730, 0, 0, 4.68632e-310, 0, 0, 0, 5
1, 1681830015301, 0, 0, 570, 0, 1188, 0, 0, 0, 4.68632e-310, 0, 0, 0, 5
2, 1681830015301, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 4.68632e-310, 0, 0, 0, 5
0, 1681830015307, 0, 0, 780, 780, 730, 730, 0, 0, 4.68632e-310, 0, 0, 0, 5
1, 1681830015307, 0, 0, 570, 0, 1188, 0, 0, 0, 4.68632e-310, 0, 0, 0, 5
2, 1681830015307, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 4.68632e-310, 0, 0, 0, 5
0, 1681830015313, 0, 0, 780, 780, 730, 730, 0, 0, 4.68632e-310, 0, 0, 0, 5
1, 1681830015313, 0, 0, 570, 0, 1188, 0, 0, 0, 4.68632e-310, 0, 0, 0, 5
2, 1681830015313, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 4.68632e-310, 0, 0, 0, 5
0, 1681830015319, 0, 0, 780, 780, 730, 730, 0, 0, 4.68632e-310, 0, 0, 0, 5
1, 1681830015319, 0, 0, 570, 0, 1188, 0, 0, 0, 4.68632e-310, 0, 0, 0, 5
2, 1681830015319, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 4.68632e-310, 0, 0, 0, 5
0, 1681830015325, 0, 0, 780, 780, 730, 730, 0, 0, 4.68632e-310, 0, 0, 0, 5
1, 1681830015325, 0, 0, 570, 0, 1188, 0, 0, 0, 4.68632e-310, 0, 0, 0, 5
2, 1681830015325, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 4.68632e-310, 0, 0, 0, 5
1, 1681830015331, 0, 0, 570, 570, 1188, 1188, 0, 0, 4.68632e-310, 0, 0, 0, 5
2, 1681830015331, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 4.68632e-310, 0, 0, 0, 5
0, 1681830015337, 0, 0, 780, 780, 730, 730, 0, 0, 4.68632e-310, 0, 0, 0, 5
1, 1681830015337, 0, 0, 570, 570, 1188, 1188, 0, 0, 4.68632e-310, 0, 0, 0, 5
2, 1681830015337, 0, 0, 1320, 1320, 1000, 1000, 0, 0, 4.68632e-310, 0, 0, 0, 5
0, 1681830015343, 0, 0, 780, 780, 730, 730, 0, 0, 4.68632e-310, 0, 0, 0, 5
1, 1681830015343, 0, 0, 570, 570, 1188, 1188, 0, 0, 4.68632e-310, 0, 0, 0, 5
